id,sentiment,tweet
5421,neutral,#المصري_اليوم | مفتي #السعودية: الاحتفال بالمولد النبوي بدعة.. و #داعش  و #القاعدة  فرق ضالة http://t.co/x5uTGk0j7A http://t.co/iOx1tOqlHD
5422,positive,@ToOoTaZ مساء الفل يا توتا وانتي طيبة حبيبتي #ShereenYehia شيرين يحيى
5424,negative,"""""""الرجالة بقت مايعة، و البنات بقت مسترجلة."""""""""
5429,negative,@yamoumayyaz انا مش بكرههم كراهية بمعني الكره لانه ما في بينا شي شخصي بس بكره كل وحدة بتعتمد على جسمها وبتقول انا مغنية وفهمك كفاية
5434,neutral,"""""""ولا كل غايب عن عِنيّا هقول بعيدوفي ناس ناسيهم قلبي وهما قُصادعنيّا، وناس مُجرد ما أفتكرها بكون سعيد"""""""""
5435,positive,@zina_khadija امين يارب انا وانتى ياقلبى ويارب يسعدك انتى وكل لى بتحبيهم وكل سنة وانتى طيبة بكره مولد الرسول
5436,positive,@tata20rafat @yasmeen77777771 @Rana_Samaha9 @reham76396702 @Tena_RS7 @YotaHamaki حبيبتى تسلمى امين يارب
5438,negative,@RawanAbuAssaf @Reham_abuassaf  اخ اشي برفع الضغط  قال انا  قضيت ع ابوي ب السي دي اغاني وطنيه
5439,neutral,@MoudiKsa3 بالفيديو: نوال الزغبي أطلقت كليب أغنيتها الهيت “ولا بحبك”!  http://t.co/VffmtNWmry
5440,negative,صحى على تيليفونها ... مردش عليها ... كانت دموعه منعاه ... عشان اتأكد انهم بيخسروا بعض بس مفيش حاجة فى ايده يعملها
5441,positive,تجي نفرح سوا ؟
5442,neutral,إنك لن تبلغ من الدين شيئاً حتى توقر جميع الخلائق ولا تحتقر احداً .. فإن الله حين خلقه لم يحتقره ..  محى الدين بن عربى
5443,negative,"""@Almogaz \""""كرسى\""""ايهههههه بالضبط اللى لسه بتتكلم عنه؟هى من امتى كانت مصر\""""عزبة ابوكم\""""؟!وأعتذر للخروج عن شعورى.. http://t.co/HWBGag6vmC"
5444,positive,الحياة تكون جميلة عندما تكون هناك قلوب تخاف على غيرها . كما تخاف على نفسها .
5447,neutral,آذان العصر
5448,negative,@roosh_rosh @nermine_gouda والله كلهم وجوه لعمله واحده هو الفساد الدين والسياسه http://t.co/AWanxmGxMO
5449,neutral,"""والناس بقت غريبة أكتر من ما كان \"""" وائل جسار \"""" متخيل ...! :D"
5450,positive,مفيش أحلى من الشخص اللي بيحس بزعلك حتى وانت بتضحك !!
5451,positive,@_gha_deer @kosai1khauli مسا الفل و الياسمين حبيبي
5452,negative,لامبالاه
5455,positive,مارلين مونرو حلوة فشخ ! .. ليه كدا !
5457,positive,: أستغفر الله الذي لا إله إلا هو الحي القيوم وأتوب إليه
5462,negative,"""#نفس_التاريخ | عام \""""1492\"""" سقوط الخلافة الإسلامية فى ايبيريا بسقوط \""""غرناطة\"""" واستسلام ملكها أبو عبد الله محمد الثاني عشر."
5473,positive,ايه الجو ده ❤❤
5474,negative,هي متعرفش ان انا ال بتربي ولا ايه  يعني هما يزعلوكو ويضايقوكوا وكلو يطلع على دماغى انا
5478,neutral,لا تكن السبب لوجع قلب انسان
5479,positive,مع الكاميرا لجديدة عشان اصورلكم التلجه ❤ http://t.co/Q9b3XG6dbp
5480,negative,طيب انا بتكلم عن المغرب يرد عليا خرفان و نعاج ليييييه...هررررررررر
5483,neutral,#الخواتم المتصلة ... بأسلوب #نانسي_عجرم و #وفاء_الكيلاني و #كيم_كارداشيان http://t.co/Ga9usBXHxY http://t.co/m0XnBkGQZE
5490,negative,@3bdel7ameed_M انا لله وانا اليه راجعون
5492,neutral,@kosai1khauli  بالصور – حضور كبير لعشاق ماجد المهندس في حفل ليلة رأس السنة في دبي http://t.co/SgTjfEYgtt … http://t.co/JWv5yF8C31
5497,positive,"""\"""": ربنا لَكَ الشُّكرُ عَلى ما أَنْعَمتَ بِهِ عَلَينا وَأَوْلَيت نَستَغفِرُكَ يا رَبَّنا مِن جمَيعِ الذُّنوبِ والخَطايا ونَتوبُ اليك\"""""
5498,neutral,كارول سماحة ترقص بين الجمهور ..حفلة راس السنة.. شغلة مميزة http://t.co/a2jwFo42jt
5501,neutral,مدرب السعودية يتحدى نفسه قبل المنافسين في النهائيات الآسيوية #أخبار_رياضية #اولاريو #الاخضر  http://t.co/WfG7R2Hnky http://t.co/9A7JXogm4m
5503,neutral,جيرارد يرحل عن ليفربول في نهاية الموسم #أخبار_رياضية #جيرارد #ليفربول  http://t.co/GR0VdIg4Nw http://t.co/rzu1FqGouE
5504,neutral,تابعوا محبوب العرب #حازم_شريف على حساباته التالية : https://t.co/OM6fk7FBP0 https://t.co/geY6H19aNJ http://t.co/ycLc6NF8mJ  #محمد_عبده
5508,negative,"""""""ترامت علي سرير متهالك ،، كأركان قلبها المتهالك ،،و اخذت تذكر ابتسامة ثغره ففست سحابات الشوق و الألم!!  وتردد هامسه \""""کم اشتقتک أیها البعید \"""""""""""""
5513,negative,@ShahdNas93 ولما كان تحقيق ذلك عسيرا بالطرق الأخلاقيةذلك أن تطهير أسبانيامن الكفر طريقته الأخلاقيةهي القضاءعلى الإسلام برد المسلمين عن دينهم
5514,positive,كل لحظة و كل عام و أنتم بخير ونعمة من الله . د.أحمدأبوالنور  http://t.co/l0GlB7gsKA http://t.co/uCE4MCChHp
5515,neutral,مش كل واحد جمب مني عزيز عليا ولا كل غايب عن عنايا هقول بعيد في ناس ناسيهم قلبي وهما قصاد عنيا وناس مجرد افتكرها بكون سعيد.. #AmrDiab
5516,positive,@Elham_khafagy لأ الجو حلو النهارده .. وخاصه ع السطوح :D فى شمس حلوه بجد
5517,positive,ربي اشرحلي صدري ويسرلي امري واحلو العقده من لساني يفقهو قولي http://t.co/AFDyQi7xwK
5521,negative,ممكن اتغير علي انسان بنسبة ١٠٠٪ لمجرد انه ابن وسخة بينسي الجميل والجدعنة اللي كانت بتتعمل معاه #موجه
5523,negative,بطونهم كبطون البغال.. #آل_سعود_وانصارهم
5535,positive,العالم كله بيلعب كوره و انجلترا فيها كوره تانيه  #جنون_البريميرليج http://t.co/NzqgqYoxTh
5538,neutral,@EstezGeorges بالصور والفيديو: سابين جمال أكثر من رائع وصوت أبهر الحضور ليلة رأس السنة في أبوظبي!  http://t.co/enUFTXk0Rv
5554,positive,ويوم ما تحميها من الناس هتبقي انت كل حياتها ..
5555,neutral,والسنين بتنسي اللي ميتنسيش
5556,positive,مساء النصر لكل الفلسطينين                                                مساء الهزيمة لكل الاسرائيلين
5560,positive,ده في اجماع رهيب علي ان نظارتي حلوه ...  *_*
5569,negative,حد يقول لبيصى يحط لسانه جوه بقه ويقعد ف البلد م يسافرش مش كفايه خاربها جوه هيخربها بره كمان سيبوا الجزاير ف حالها
5580,positive,@Gachy05 مساء الورد يا جميل  من السودان  سلام
5582,neutral,@Relax_2017 @Sana_lraq1 كل شئ بمراد الله
5585,negative,داخل محل عادي بجيب طلبات فجأه صاحب المحل بيقلب في موبايله وبيقول باتشيكو هرب مرتين ويلعن ما امك يا مرتضي ..انا امنت بالله خلاص الناس كفرت
5589,negative,مش عم نشوف الضوّ بهالعطلة
5595,positive,بالظبط كدا.  طول م هى فرحانه. أنا فرحان.
5597,negative,@bassantkhalid1 @masrawy1441 ولا انت تقبل علي نفسك انك تمشي جنب واحدة كل من هب ودب بيبص عليها و يشتم فيك ؟؟؟
5605,negative,مطعم محمد أحمد قفل اللى كان فى محطة الرمل لااااا http://t.co/vSDsRuJ8lh
5606,negative,أنا حاسس كدة إن المنطقة العربية هتحصل فيها حرب ف 2015 بتخلفهم وبعدهم عن الوحدة العربية وإننا نبقى إيد واحدة زي مكنا زمان.. ربنا يستر
5610,positive,@suahusni  شكرا صديقي
5614,neutral,#محمدشاهين_مع_يوسف_الحسيني كله معانا علي الهشتاج ده ياجماعه
5628,neutral,قال علماء فلك إن عام 2015 سيشهد ظاهرة نادرة تحدث مرة كل 33 عاماً وهي حدوث ذكرى المولد النبوي الشريف مرتين خلال نفس العام
5630,negative,تخصصها تقتله بالرااحة
5632,neutral,#محمدشاهين_مع_يوسف_الحسيني النمر المصري  محمد شاهين
5639,positive,اللى بيحبك مش هيحب حياته من غيرك واضحة !
5644,positive,@alkaherawalnas  الفنان مينا عطا شاب موهوب و لة شعبية كبيرة جدا و نحن نتمني منكم استضافتة في برامجكم الفنية الناجحة دأما #MinaAttaKingdom
5645,negative,احساس انك مش عارف تبعد ومش عارف تقرب دا احساس غبي.
5653,positive,@QueenRania الحب والهدوء والبساطه والسعادة والرضا والقناعه امنياتنا في العام الجديد لك وللجميع
5654,positive,كل عام والامه الاسلاميه بخير http://t.co/pkXra2mW7M
5656,neutral,دخلنا 2015 خلاص http://t.co/laNFhVEP6N
5658,positive,اللهم اشفه من كل سوء وكرب ....
5660,positive,في الأوقات العصيبة أحسن الظن بالله وفي اللحظات الهادئة اذكر الله وفي الأوقات الأليمة ثق برحمة الله وفي جميع الأوقات استغفر الله #ذكر
5662,positive,بفرح لما حد بحبه يفرح أكتر من فرحته هو شخصيا.
5663,negative,@tooomi29 @eslam_red @BebaMuret الصراحه انا مش عارفه اتعاطف معاها هى دلعها و انانيتها اللى وصلوها لكده حتى شغله لازم يستنى عشان خاطرها
5667,negative,@3bdulazizq8 امك كانت بايتة عندنا يا متناك
5675,negative,@ommhamade @mbuyabis الله يسامحك انا ما غلطت ف اي حريم انا فقط اقوم بالرد علي قواد كويتي يا افندم
5684,neutral,افضل الرجال اذا حاورته وجدته عليما واذا خبرته وجدته حكيما واذا غضب كان حليما واذا ظفر كان كريما واذا وعد وفى وإذا شكي اليه وجد رحيما
5685,negative,@3thbbba  منك لله ياكحيلان .. أجل مانلومهم يلغون النصر .
5688,positive,فـى حـبـك كـل يـوم فـى جـديـد ولـو تـوحـشـنـى وآنـت بـعـيـد  بـالأحـسـااس بـنـتـلاقـى مـفـيـش حـاجـة أسـمـهـا مـواعــيـد
5692,negative,ميصحش يطلع بيان يقول تم ضبط مصنع متفجرات.وتم ضبط المتهمين يجهزون العبوات داخله.المفروض يكون .تم تفجير المصنع بمن فيه لا ضبطهم.كأنه مصنع جبنه
5693,positive,الشيء المميز في خالد بن سعد انه مايهايط. انسان متواضع وواضح مع جماهير ناديه. سياسته واقعية. اعطوه الثقة وادعموه ولن تندموا.
5694,positive,@smsm_turbo ربنا معاك ياسطي عايزك تدعيلي
5698,negative,"""""""@KhadijaFahdi منطق غريب جداً بصراحة، ومش فاهمة لية مصرة في كلامك تقولي الإعلام المصري! حولتوا موقف فردي غير مقصود لحالة عامة!"""""""""
