id,class,tweet
4360,neu,' مين اللي قال الدنيا ديه وصيه ..فيها عبيد منجيد وفيها السيد  سوانا رب الناس سواسيه. '
4362,neu,' اللهم صَلِّ و سلم و بارك على سيدنا محمد وعلى اله و صحبه    #قناة ابوظبي @ نهر النيل - القاهرة http://t.co/dipi2xebhR '
4363,neg,' مؤمن زكريا هنزعل عليه والله '
4365,neg,' @a_monem وللاسف لم استطيع ان اجيب كل القذاره وده علي كورنيش المنيل '
4367,pos,' #قصص_نجاح_سعودية مخبز الباي مثال لشبابنا للبدء باعمالهم وتحدي كل الصعوبات وامتلاك مشاريعهم وادارتها بانفسهم '
4371,pos,' احتمالية النواتج ماتخلكش ترفض تجرب لان اكبد فيه نسبة نجاح حتي ولو صغيره ! '
4372,neg,"' """"""تشيرشي قبل إنتقاله لميلان، كان بيفضل انتر عشان مانشيني، واول ما اجبروا علي ميلان عكس تصريحاته وبقت في صالح ميلان، زمن المال"""""""" '"
4373,pos,' @ba7r_ahmed ميرسي بجد !! '
4374,neg,' ابو ما المذاكرة ! http://t.co/GB5VCDqpQK '
4381,neg,"' """"""كوبرى ارض اللوا دا لو واحد تخين طلعه هيتحشر فوق ، عزيزى طالب هندسه كفايه نقل شيتات الله يرضى عليك ✋"""""""" '"
4382,neu,' #الوطن   15 دائرة انتخابية تتنافس على 25 مقعدا في محافظة #البحيرة http://t.co/8sTP5u9bED '
4388,neg,' اطلع من غيبوبه اخش ف غيبوبه بس كده . '
4389,pos,' ولنا في الخيال حياة :)) '
4391,neu,' حسابات  شيرين يحيى نجمة ستاراك ➡http://t.co/bg8pKVnavh ➡http://t.co/g2QF9p3oiz ➡http://t.co/T0GDnGYDWQ #ShereenYehia #DoaaElSebaii '
4392,pos,' @samsouma2012 والله زمان عاش من شافك .. '
4401,neg,' يصبحوا اصدقائنا بالصدفة وما اسوا الاصدقاء حينما يصبحوا غرباء '
4402,neg,' احباااااااط '
4403,neg,' الواحد وصل لدرجه احباط بشعه '
4404,pos,' @Nawarhmamou @Baskotatoto واحنا كمان بنحب بيتى ونموت فيها '
4405,pos,' بلاش تنكشوا في ذكريات النكد و اضحكوا و استمتعوا بالحياة .. *بقول لـ نفسي بردو ᓆ* '
4406,neg,' @serajsulimancj @HamadiElareibi معنديش حاجا في قلبي لواحد يحري ورا بنات في سان ✋ '
4411,neg,' @Nour2dam لا ده حتي يبقي #قليل الأصل.. ده هيفضل طول عمره يشكرها عشان هيا السبب في كل ده '
4415,neu,' #الوطن   ميناء #دمياط يستقبل 63 ألف طن قمح  http://t.co/H9sN4bNcWx '
4421,neg,' @Sabganol @Hani__Ali و سارة فهمي الوسخه '
4422,neg,"' """"""الاول كنت بقول دا رأي واحد او اتنين بس الموضوع زاد وكله بيهري، ماتش ودي الاغبياء بقوا ياخدوه مقياس لمستوي الفرق، الأغلبية بقت انجي اسماعيل!"""""""" '"
4424,neg,' @Hani__Ali @Sabganol دي بنت ستين وسخه '
4427,neu,' و من الشباك لارميلك حالي. '
4431,neg,' وهو انا ينفع انبسط يوم كامل !  _طبعا لا  _طيب '
4436,pos,' ده انا عايشه عشانك ♡ '
4438,neu,' @arwaalhaj90 كله هري ... بليل هيبان كل حاجه '
4439,neu,"' ""#الوطن   إنفوجراف   \""""المعونات\"""" الأجنبية والخليجية لمصر في عام 2014 http://t.co/KmyfpbqHNd '"
4442,neu,' #الوطن   إنفوجراف   الزيادة في أسعار 2014 http://t.co/FG3nJUnCwL '
4443,neu,' إبراهيم محلب رئيس مجلس الوزراء لخالد صلاح: زيادة أسعار تذاكر مترو الأنفاق لن تكون زيادة مطلقة وإنه لابد من الحفاظ على هذا المرفق الحيوى '
4445,pos,' أعني على نفسك بكثرة السجود !!  تشعر بالتحدي بينك وبين نفسك . ولنا أمل '
4448,neg,' اكتر حاجة مخليانا مش مرتاحين في حياتنا اننا بنبين حاجة و جوانا حاجة تانيه خالص '
4454,neu,' @BoSynabil7 لا شاهين بس '
4455,neu,' قتل المصريين في ليبيا ماهوا الا تصفيه حساب وانتقام من مصر البلد الزي لم يقدر الارهاب بلعبس بهي '
4460,pos,' @alitamam5959  تحياتي وتقديري علي بك '
4467,neu,' أسرع سيارة كهربائية عام 2015 #بوابة_المصدر    عنوان التميز #خمسة_لاعبين_تحبهم_من_خارج_فريقك 2 http://t.co/H9yeh1JuV9 '
4470,pos,' #التريند_اصلا_معمول_لفولورز_رودينا_وبس يلا بقي ولعووها يا فولورز ♥♥1 '
4471,neu,' احتراف القياده بكل معانيه ..شاهد هذا الفيديو وستراه #بوابة_المصدر https://t.co/gA8oBJ4Nzs #خمسة_لاعبين_تحبهم_من_خارج_فريقك 2 '
4477,neg,"' """"""@ahmedgalal_9 @kareematty لأ ياعم دة يحطلى سم فى الاكل مش ناقصه هى والنبى /0\"""""""""""" '"
4480,neu,' لم يتبقى شيئاً بعد !!!! '
4481,neg,' يا وليه عيب يا وليه http://t.co/FzTgSo9HuR '
4482,neu,"' ""#الوطن   أكثر من 100 مهاجر يعبرون الأسلاك الشائكة إلى جيب \""""مليلية\"""" الإسباني http://t.co/8FvUuJwVy9 '"
4484,neu,"' """"""غِيآبُـگِ ، هُـوَ الشَيءْ الوَحيدْ الذِيْ لَمْ أستَطِعْ تَجآوزَهُ حَتَىْ الآنْ !~"""""""" '"
4485,pos,' #كاظم_الساهر  ﻓﺎﻛﻬﺔ ﺍﻟﺤﺐ   ﺳﻴﺪﺗﻲ:ﻛﻨﺖ ﺃﻫﻢ ﺍﻣﺮﺃﺓ ﻓﻲ ﺗﺎﺭﻳﺨﻲ ﻗﺒﻞ ﺭﺣﻴﻞ ﺍﻟﻌﺎﻡ.ﺃﻧﺖ ﺍﻵ‌ﻥ.. ﺃﻫﻢُّ ﺍﻣﺮﺃﺓ ﺑﻌﺪ ﻭﻻ‌ﺩﺓ ﻫﺬﺍ ﺍﻟﻌﺎﻡ. http://t.co/uEge0uf4ao '
4489,pos,' @iMahinour_ @Ghadiirr انا مبسوطه :D في تطور '
4494,neu,' أنا النهارده أكلت كفته وشاورمه وبطاطس وفطير بالسدق وبيتزا وشربت بيبسي وسبريت و3 مرات نسكافيه وشوب عصير قصب :D وكان نفسي ف كريب بس محصلش نصيب '
4495,neg,' @jermin_ معلش بقي مجتمع معاااااااااق '
4497,pos,' كرسمس سعيد http://t.co/GvOCg1XYwh '
4504,neg,' مش بحب ال #MEU خالص مش عارفة ليه  و بسبب كده ممكن فى #Vision يقتلونى xD '
4505,neg,' البتاع دى بيشتغل ازاى ..انا بش فاهم حاجه '
4507,pos,' @mostafa_fuzi  ههههههههههههههههههههه لا مفيش داعي لاعتذارات ولا ندمات يا أفندم :)) '
4511,neu,' _مهما بلغت بك اﻵحزان ·· وتعددت في قلبك الهموم تذكر فقط آن الحياه لحظه  لا تقاس سعادتها إلا ·· بذكر الله واﻹقتراب منه · '
4519,pos,' @N_B_abdulaziz  العفو ولا شكر ولا حاجة دي حاجة بسيطة '
4520,neu,' ولاني احبك::: عاد قلبي الي الركض في الغابات مغنيا ولاهثا كغزال صغير متمرد '
4523,neg,' _ليه تلمح على واحد من بعيد وتشتم فيه ما تعملوا منشن وعرفه يمكن يغير من نفسو بدل ما تتريق عليه '
4532,pos,' @Lamees_Alhadidi وانتي طيبة دا في حاجات كتير اتحققت من الدعاء بحمد ربنا يالميس لتحقيق دعائي لمصر ولكل الاهل '
4534,neu,' @YaZamalek ولا لاعب لعب الماتشات ال15 اللاعبين كلهم تغيبوا فى بعض الماتشات '
4535,neg,' انا نزلت اجيب قلم روترنج من منطقتنا لقيته ب20 جنيه ..ليييييييه بصوت احمد شوبير '
4536,neg,' الدنيا جارحة و متعبة و ناس بتذاكر O.B متعذبة '
4538,neg,' دوول الخليج بتتالق فى الكورة واحنا لسة مفيش جمهور ...احا يابلد '
4540,neu,' ما تيديش حد اكبر من حجمه و ترجع تزعل '
4544,pos,' سنة حلوه عليكم كل عام وانتم بالف خير       2015 http://t.co/B6FoLuW0e0 '
4546,neg,' مدخلنيش في ام تفاصيل يا مدحت '
4547,neu,' رجعت الشتويه ....... '
4548,neu,' اللي نحبه ميحبنااش واللي يحبنااا منحبوش !! '
4549,neu,' المباراة القادمة الليغا  الاحد 4 يناير 2015 فالنسيا vs ريال مدريد  7:00 مساءً بتوقيت مكة beinsport hd2  هلا مدريد. #HalaMadrid '
4551,pos,' شكرا يا الله ..   لانك تقبلني بكل سوئي وزلاتي و تقصيري  لانك تعدرني و دائما تعطيني  لانك ربي الرحمن الرحيم ❤️❤️ '
4552,neu,' @Nawalll11 كل تيارات الاسلام السياسى لم تقاتل اى استعمار اوربى للعالم الاسلامى ولا حتى اسرائيل حاليا لم تقاتل الا بنى دينها وبنى عروبتها '
4554,pos,' @hossamadel77 طبعا مهم .. يارب تكمل على خير '
4560,neu,' #الوطن   المؤبد لـ 24 من كوادر الإخوان بتهمة حرق قسم القرين بـ #الشرقية  http://t.co/1HV4aBXXAt '
4561,neu,' انا مش هاوي عذاب '
4563,neu,' اربعة اصفار في الساعة وبداية يوم جديد في حياة منتهية . '
4564,neu,"' ""و مع دقات ساعة حائط منزلنا ببداية اخر يوم في السنة ...... انا رسميا بقيت رشيد \""""عديت سن الرشد \"""" اخيرا :D #يوميات_جيمي '"
4570,neu,' و اذا كنت راجل ما تزعل الا من راجل '
4571,neu,' @saqran61 للأسف أنا لا أملك نوعية الأصدقاء المهتمين بسماع مشاكل الغير ... فقط الجأ الي الله في كل صلاة و أكتفي بالدعاء '
4576,neg,' @AdhamPogo بس يا بضان '
4577,neg,' @AhmedSameeh1 خخخخخخ كسمين ام اسى ميلن فرقه خره '
4580,neu,' مستنى حاجه تفرحنى ! '
4582,neg,' @GonasAli عيال متعرفش مصلحتها فين '
4583,neu,"' ""#الوطن   وزير الشباب: #السيسي اقترح الاستعانة بـ\""""الأولتراس\"""" لافتتاح #قناة_السويس http://t.co/W4qwOgvKwz '"
4585,neu,' @HamzaMohamed83 ظهر مؤمن رابع بيشيش فى احدى كافيهات المهندسين '
4588,neu,' عن الحسن قال: سمعت أبا هريرة يقول: قال رسول الله صلي الله عليه و سلم:  «من قرأ يس في ليلة أصبح مغفوراً له». http://t.co/hXNbhiZL1P '
4590,neu,' أمريكا داخله مجلس الأمن عشان تعمل الفيتو ! '
4592,neg,' @menayasser الملافظ سعد يا منونة ..... استهدي بالله يخربيتك =)) '
4595,neu,' لما تكون بتتكلم مع حد و يرود عليك متأخر ..  اعرف ان فيه ناس تانية اهم منك '
4599,neu,' @sl_889 بنت خالي واختي هما صندوق اسراري '
4600,neu,' إن الله يحكم ما يريد.... ~المائدة '
4604,neu,' ما تجوم تطمن على #مؤمن .. #مؤمن_زكريا  في #الزمالك ان شاء الله #مؤمن_تحت_السيطرة_الزملكاوية @SarahAbdelbaky1 http://t.co/Qmd9ZXUNjZ '
4614,neu,' الحضن *قشعرة* '
4616,neu,' نفس الفيلم بيتعاد✋ '
4617,neg,' انا هنام بدري انهارده عشان موريش حاجة بكره و انام كتير بقى ما انا كده كده هسقط. '
4619,neg,' الحريم كائنات نكدية بالفطرة ..وبيجيبوا الغم لنفسهم '
4629,pos,' @Salsoul221 الحمدلله على كل حال وربنا يصبرنى على اليومين الجايين دول .. دعواتك '
4633,neg,' @SalyAhmed786 اجى اركب عليكى من ورا و احطه جواكى يا شرموطه '
4634,neu,"' """"""الله هومالك الضر والنفع ، وأنه المتصرف في خلقه بما يشاء ، لا معقب لحكمه ، ولا راد لقضائه سبحانه لا اله الا هو http://t.co/0PWq9DlZ1X"""""""" '"
4637,neu,' يا رب اشفى كل مريض قولو امين '
4641,pos,' @RyanAmina كل عام وانتي الي الله اقرب ^^ '
4644,neu,' @2ff72ab79b474bf هذي حقول نفط ليبيا تحترق '
4645,neg,' الواد حالته صعبه .. الحقوه يخوانا '
4648,neu,' الأطفال ليهم الحق فـ رأيهم السياسي .. أصل لما طفل يبقى صاحبه معتقل او شهيد اكيد مش هيسكت .. '
4649,neu,' آخر ليآلى ديسمبر 2014 '
